asset_id,entity_type,entity_id,image_type,file_name,file_path,source_url,width_px,height_px,source_page,source_priority,alt_text,sort_order,active,notes
alfa_classico_4_pizze_gallery_1,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-1.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-1024x1024.png.webp,1024,1024,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 1,2,TRUE,
alfa_classico_4_pizze_gallery_2,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-2.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,1024,1024,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 2,3,TRUE,
alfa_classico_4_pizze_gallery_3,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-3.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-600x600.png.webp,600,600,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 3,4,TRUE,
alfa_classico_4_pizze_gallery_4,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-4.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-700x700.png.webp,700,700,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 4,5,TRUE,
alfa_classico_4_pizze_gallery_5,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-5.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-768x768.png.webp,768,768,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 5,6,TRUE,
alfa_classico_4_pizze_gallery_6,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-6.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_2-800x800.png.webp,800,800,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 6,7,TRUE,
alfa_classico_4_pizze_gallery_7,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-7.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-600x600.png.webp,600,600,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 7,8,TRUE,
alfa_classico_4_pizze_gallery_8,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-8.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-700x700.png.webp,700,700,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 8,9,TRUE,
alfa_classico_4_pizze_gallery_9,variant,alfa_classico_4_pizze,gallery,alfa-classico-4-pizze-gallery-9.jpg,alfa/alfa-classico-4-pizze/alfa-classico-4-pizze-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_classico_4_pizze_gallery_3-768x768.png.webp,768,768,https://www.alfaforni.com/us/product/oven-classico-4-pizza-wood-gas/,manufacturer,Alfa Classico 4 Pizze gallery view 9,10,TRUE,
alfa_futuro_2_pizze_white_stone_hero,variant,alfa_futuro_2_pizze_white_stone,hero,alfa-futuro-2-pizze-white-stone-hero.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-1024x1024.png.webp,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone front view,1,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_1,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-1.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-1024x1024.png.webp,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 1,2,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_2,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-2.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 2,3,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_3,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-3.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-600x600.png.webp,600,600,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 3,4,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_4,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-4.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-700x700.png.webp,700,700,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 4,5,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_5,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-5.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-768x768.png.webp,768,768,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 5,6,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_6,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-6.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-800x800.png.webp,800,800,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 6,7,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_7,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-7.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-600x600.png.webp,600,600,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 7,8,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_8,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-8.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-700x700.png.webp,700,700,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 8,9,TRUE,
alfa_futuro_2_pizze_white_stone_gallery_9,variant,alfa_futuro_2_pizze_white_stone,gallery,alfa-futuro-2-pizze-white-stone-gallery-9.jpg,alfa/alfa-futuro-2-pizze-white-stone/alfa-futuro-2-pizze-white-stone-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-768x768.png.webp,768,768,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze White Stone gallery view 9,10,TRUE,
alfa_futuro_2_pizze_wrinkle_black_hero,variant,alfa_futuro_2_pizze_wrinkle_black,hero,alfa-futuro-2-pizze-wrinkle-black-hero.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-1024x1024.png.webp,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black front view,1,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_1,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-1.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-1024x1024.png.webp,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 1,2,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_2,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-2.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg.webp,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 2,3,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_3,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-3.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-600x600.png.webp,600,600,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 3,4,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_4,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-4.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-700x700.png.webp,700,700,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 4,5,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_5,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-5.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-768x768.png.webp,768,768,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 5,6,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_6,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-6.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_2-800x800.png.webp,800,800,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 6,7,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_7,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-7.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-600x600.png.webp,600,600,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 7,8,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_8,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-8.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-700x700.png.webp,700,700,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 8,9,TRUE,
alfa_futuro_2_pizze_wrinkle_black_gallery_9,variant,alfa_futuro_2_pizze_wrinkle_black,gallery,alfa-futuro-2-pizze-wrinkle-black-gallery-9.jpg,alfa/alfa-futuro-2-pizze-wrinkle-black/alfa-futuro-2-pizze-wrinkle-black-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_2_pizze_gallery_3-768x768.png.webp,768,768,https://www.alfaforni.com/us/product/oven-futuro-2-pizza-gas/#,manufacturer,Alfa Futuro 2 Pizze Wrinkle Black gallery view 9,10,TRUE,
alfa_futuro_4_pizze_white_stone_hero,variant,alfa_futuro_4_pizze_white_stone,hero,alfa-futuro-4-pizze-white-stone-hero.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_3-1024x1024.jpg,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone front view,1,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_1,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-1.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 1,2,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_2,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-2.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_3-768x768.jpg,768,768,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 2,3,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_3,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-3.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_3-800x800.jpg,800,800,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 3,4,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_4,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-4.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_4-800x800.png,800,800,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 4,5,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_5,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-5.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-768x768.jpg,768,768,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 5,6,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_6,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-6.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-800x800.jpg,800,800,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 6,7,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_7,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-7.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/futuro-4-pizze-quote-1024x1024.jpg,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 7,8,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_8,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-8.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/futuro-4-pizze-quote-600x600.jpg,600,600,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 8,9,TRUE,
alfa_futuro_4_pizze_white_stone_gallery_9,variant,alfa_futuro_4_pizze_white_stone,gallery,alfa-futuro-4-pizze-white-stone-gallery-9.jpg,alfa/alfa-futuro-4-pizze-white-stone/alfa-futuro-4-pizze-white-stone-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/futuro-4-pizze-quote-700x700.jpg,700,700,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze White Stone gallery view 9,10,TRUE,
alfa_futuro_4_pizze_wrinkle_black_hero,variant,alfa_futuro_4_pizze_wrinkle_black,hero,alfa-futuro-4-pizze-wrinkle-black-hero.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_3-1024x1024.jpg,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black front view,1,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_1,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-1.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-1024x1024.jpg,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 1,2,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_2,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-2.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_3-768x768.jpg,768,768,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 2,3,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_3,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-3.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-3.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_3-800x800.jpg,800,800,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 3,4,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_4,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-4.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-4.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_futuro_4_pizze_gallery_4-800x800.png,800,800,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 4,5,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_5,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-5.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-5.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-768x768.jpg,768,768,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 5,6,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_6,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-6.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-6.jpg,https://www.alfaforni.com/wp-content/uploads/2023/05/kit-hybrid-alfa-forni-800x800.jpg,800,800,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 6,7,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_7,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-7.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-7.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/futuro-4-pizze-quote-1024x1024.jpg,1024,1024,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 7,8,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_8,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-8.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-8.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/futuro-4-pizze-quote-600x600.jpg,600,600,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 8,9,TRUE,
alfa_futuro_4_pizze_wrinkle_black_gallery_9,variant,alfa_futuro_4_pizze_wrinkle_black,gallery,alfa-futuro-4-pizze-wrinkle-black-gallery-9.jpg,alfa/alfa-futuro-4-pizze-wrinkle-black/alfa-futuro-4-pizze-wrinkle-black-gallery-9.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/futuro-4-pizze-quote-700x700.jpg,700,700,https://www.alfaforni.com/us/product/oven-futuro-4-pizza-gas/,manufacturer,Alfa Futuro 4 Pizze Wrinkle Black gallery view 9,10,TRUE,
alfa_moderno_1_pizza_hero,variant,alfa_moderno_1_pizza,hero,alfa-moderno-1-pizza-hero.jpg,alfa/alfa-moderno-1-pizza/alfa-moderno-1-pizza-hero.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_moderno-1-pizza_gallery_1-1024x1024.png,1024,1024,https://www.alfaforni.com/us/product/oven-moderno-1-pizza-wood-gas/,manufacturer,Alfa Moderno 1 Pizza front view,1,TRUE,
alfa_moderno_1_pizza_gallery_1,variant,alfa_moderno_1_pizza,gallery,alfa-moderno-1-pizza-gallery-1.jpg,alfa/alfa-moderno-1-pizza/alfa-moderno-1-pizza-gallery-1.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_moderno-1-pizza_gallery_2-1024x1024.png,1024,1024,https://www.alfaforni.com/us/product/oven-moderno-1-pizza-wood-gas/,manufacturer,Alfa Moderno 1 Pizza gallery view 1,2,TRUE,
alfa_moderno_1_pizza_gallery_2,variant,alfa_moderno_1_pizza,gallery,alfa-moderno-1-pizza-gallery-2.jpg,alfa/alfa-moderno-1-pizza/alfa-moderno-1-pizza-gallery-2.jpg,https://www.alfaforni.com/wp-content/uploads/2022/11/forno_per_pizza_moderno-1-pizza_gallery_3-1024x1024.png,1024,1024,https://www.alfaforni.com/us/product/oven-moderno-1-pizza-wood-gas/,manufacturer,Alfa Moderno 1 Pizza gallery view 2,3,TRUE,
